Product_ID,Product_Name,Category,Supplier_ID,Supplier_Name,Stock_Quantity,Reorder_Level,Reorder_Quantity,Unit_Price,Date_Received,Last_Order_Date,Expiration_Date,Warehouse_Location,Sales_Volume,Inventory_Turnover_Rate,Status,Expiry_Class,Days_Until_Expiry,Stock_Age,Stock_Value,Shelf_Life,Remaining_Shelf_Life_Ratio
00-119-8780,Halibut,Seafood,14-703-2550,Jaxspan,40,81,78,20.0,2025-02-17,2024-07-16,2025-09-16,21 Sunbrook Court,39,65,Backordered,Near_Expiry,9,202,800.0,211,0.04265402843601896
75-094-1179,Rye Bread,Bakery,57-615-0729,Vitz,26,79,31,3.0,2024-12-13,2025-02-09,2025-09-09,13 Forest Run Place,47,41,Discontinued,Near_Expiry,2,268,78.0,270,0.007407407407407408
01-144-5960,Trout,Seafood,80-848-7493,Zazio,75,25,99,12.0,2024-10-20,2024-05-29,2025-09-08,52105 Mandrake Place,89,42,Active,Near_Expiry,1,322,900.0,323,0.0030959752321981426
04-001-1793,Green Coffee,Beverages,29-359-0109,Oozz,43,38,63,12.0,2024-03-31,2025-02-02,2025-09-14,0 Stoughton Terrace,88,65,Backordered,Near_Expiry,7,525,516.0,532,0.013157894736842105
11-766-8738,Watermelon,Fruits & Vegetables,96-393-1428,Jabbersphere,27,64,43,3.0,2024-11-14,2024-11-30,2025-09-10,20 Nelson Way,70,58,Discontinued,Near_Expiry,3,297,81.0,300,0.01
89-388-3239,Grapes,Fruits & Vegetables,28-521-7083,Centizu,54,88,43,5.5,2025-02-12,2024-05-24,2025-09-08,4346 Columbus Way,81,77,Backordered,Near_Expiry,1,207,297.0,208,0.004807692307692308
78-689-8958,White Tea,Beverages,52-744-6162,Chatterbridge,20,43,43,25.0,2025-01-07,2024-02-27,2025-09-17,04 Mesta Parkway,73,6,Active,Near_Expiry,10,243,500.0,253,0.039525691699604744
13-144-2169,Eggplant,Fruits & Vegetables,11-742-5033,Blogpad,25,62,11,3.0,2024-10-01,2024-12-01,2025-09-16,52 Namekagon Junction,57,98,Backordered,Near_Expiry,9,341,75.0,350,0.025714285714285714
66-327-2821,Palm Oil,Oils & Fats,82-525-7224,Skipstorm,67,57,36,1.8,2024-08-02,2024-04-10,2025-09-18,703 Hermina Center,78,60,Active,Near_Expiry,11,401,120.60000000000001,412,0.02669902912621359
16-632-1308,Arabica Coffee,Beverages,45-903-0036,Voonyx,23,13,15,20.0,2024-03-27,2024-05-21,2025-09-17,60094 Goodland Junction,31,28,Backordered,Near_Expiry,10,529,460.0,539,0.01855287569573284
40-003-7322,White Sugar,Grains & Pulses,41-644-3129,Wordtune,13,32,79,2.0,2024-05-07,2025-02-16,2025-09-11,2693 6th Court,38,61,Discontinued,Near_Expiry,4,488,26.0,492,0.008130081300813009
15-562-3712,Cauliflower,Fruits & Vegetables,53-243-7800,Yakitri,33,89,15,2.5,2024-08-27,2024-06-20,2025-09-16,1 Hudson Hill,90,52,Discontinued,Near_Expiry,9,376,82.5,385,0.023376623376623377
52-029-2382,Coconut Oil,Oils & Fats,16-474-4516,Brightdog,54,86,69,5.0,2024-11-26,2024-08-15,2025-09-16,08896 Evergreen Avenue,29,8,Discontinued,Near_Expiry,9,285,270.0,294,0.030612244897959183
58-182-6781,Oatmeal Biscuit,Bakery,75-328-1709,Pixope,34,55,22,5.0,2024-10-11,2024-06-29,2025-09-16,86 Maryland Junction,77,85,Active,Near_Expiry,9,331,170.0,340,0.026470588235294117
50-930-4751,Salmon,Seafood,40-260-8547,Abata,88,40,29,15.0,2025-02-24,2024-06-24,2025-09-20,80380 Valley Edge Road,96,87,Discontinued,Near_Expiry,13,195,1320.0,208,0.0625
87-391-9658,Corn Oil,Oils & Fats,51-054-1226,Centizu,26,100,13,2.5,2024-11-23,2024-09-18,2025-09-12,92486 Laurel Alley,45,45,Discontinued,Near_Expiry,5,288,65.0,293,0.017064846416382253
83-117-7658,Asparagus,Fruits & Vegetables,61-424-7670,Yabox,92,3,81,5.0,2024-04-05,2024-02-25,2025-09-14,0282 Emmet Hill,62,20,Backordered,Near_Expiry,7,520,460.0,527,0.013282732447817837
44-305-1866,Butter,Dairy,25-190-3172,Jayo,48,71,86,3.0,2024-04-29,2024-07-02,2025-09-10,51205 Rieder Junction,95,3,Discontinued,Near_Expiry,3,496,144.0,499,0.006012024048096192
01-018-6418,Chocolate Biscuit,Bakery,78-888-6073,Chatterbridge,68,29,100,5.0,2024-11-13,2024-09-27,2025-09-09,481 Mifflin Hill,70,26,Backordered,Near_Expiry,2,298,340.0,300,0.006666666666666667
30-429-2162,Black Rice,Grains & Pulses,05-100-7102,Npath,34,96,76,6.15,2024-10-03,2024-12-06,2025-09-13,6382 Anniversary Pass,90,34,Discontinued,Near_Expiry,6,339,209.10000000000002,345,0.017391304347826087
92-291-7089,Cheese,Dairy,08-523-5066,Jaxspan,76,15,99,9.5,2025-02-01,2024-07-26,2025-09-15,9307 Kingsford Road,60,49,Discontinued,Near_Expiry,8,218,722.0,226,0.035398230088495575
74-404-0582,Cherry,Fruits & Vegetables,31-628-6696,Jabbersphere,57,82,59,8.0,2024-09-10,2024-11-20,2025-09-11,07 Maple Wood Drive,44,57,Active,Near_Expiry,4,362,456.0,366,0.01092896174863388
18-107-7886,Evaporated Milk,Dairy,11-466-3182,Demivee,64,28,35,2.0,2024-11-05,2024-11-07,2025-09-16,55309 6th Junction,74,50,Active,Near_Expiry,9,306,128.0,315,0.02857142857142857
50-329-3360,Wild Rice,Grains & Pulses,85-594-2570,Topdrive,19,77,66,10.0,2024-11-07,2025-02-16,2025-09-18,72 Crownhardt Circle,62,100,Active,Near_Expiry,11,304,190.0,315,0.03492063492063492
85-237-3505,Green Tea,Beverages,92-296-1266,Thoughtsphere,88,50,88,8.0,2024-08-23,2024-11-13,2025-09-20,20073 Northfield Way,78,28,Discontinued,Near_Expiry,13,380,704.0,393,0.03307888040712468
52-123-8039,Pomegranate,Fruits & Vegetables,24-087-5935,Browsebug,43,65,66,6.0,2024-12-21,2024-09-03,2025-09-17,7 Schiller Court,78,73,Backordered,Near_Expiry,10,260,258.0,270,0.037037037037037035
88-746-9468,Onion,Fruits & Vegetables,06-159-1957,Skiba,35,92,74,2.0,2024-11-25,2025-02-03,2025-09-14,82737 Ryan Place,76,32,Active,Near_Expiry,7,286,70.0,293,0.023890784982935155
87-698-0944,Banana,Fruits & Vegetables,73-717-0190,Vinder,56,12,59,98.43,2024-09-17,2024-08-27,2025-09-08,8 Heffernan Point,35,16,Active,Near_Expiry,1,355,5512.08,356,0.0028089887640449437
91-417-0366,Grapes,Fruits & Vegetables,28-442-2578,Riffwire,25,74,100,5.5,2024-06-07,2024-12-07,2025-09-12,1 Elmside Parkway,41,59,Discontinued,Near_Expiry,5,457,137.5,462,0.010822510822510822
74-234-0628,Almond Flour,Grains & Pulses,49-559-7092,Shuffledrive,12,56,92,9.5,2024-05-08,2024-12-15,2025-09-16,2 Veith Crossing,56,6,Active,Near_Expiry,9,487,114.0,496,0.018145161290322582
98-445-7372,Cod,Seafood,71-676-6562,Roombo,65,79,52,8.0,2024-05-12,2024-10-03,2025-09-15,8531 Manley Court,56,94,Discontinued,Near_Expiry,8,483,520.0,491,0.016293279022403257
62-509-0666,Almond Flour,Grains & Pulses,16-419-1419,Brainverse,13,88,7,9.5,2024-07-28,2024-05-15,2025-09-17,1468 Meadow Vale Court,24,21,Backordered,Near_Expiry,10,406,123.5,416,0.02403846153846154
36-636-4873,Black Rice,Grains & Pulses,11-098-3982,Wikivu,86,100,74,6.1,2024-03-25,2025-01-17,2025-09-15,451 Grim Hill,80,94,Active,Near_Expiry,8,531,524.6,539,0.014842300556586271
69-561-2496,Banana,Fruits & Vegetables,38-790-7081,Skinix,82,29,62,15.31,2024-08-08,2024-03-18,2025-09-08,154 Delladonna Hill,77,27,Backordered,Near_Expiry,1,395,1255.42,396,0.0025252525252525255
10-555-5971,Sourdough Bread,Bakery,30-410-3509,Gigashots,94,56,80,4.0,2025-01-04,2024-12-02,2025-09-20,8425 New Castle Parkway,47,96,Backordered,Near_Expiry,13,246,376.0,259,0.05019305019305019
35-836-6718,Ricotta Cheese,Dairy,27-838-4345,Thoughtblab,91,14,99,6.0,2025-02-10,2025-01-25,2025-09-10,05 Canary Circle,50,5,Backordered,Near_Expiry,3,209,546.0,212,0.014150943396226415
14-305-5348,Cheese,Dairy,71-092-6845,Shuffledrive,53,63,2,9.0,2024-08-02,2024-10-12,2025-09-12,19 Shoshone Circle,56,95,Active,Near_Expiry,5,401,477.0,406,0.012315270935960592
56-937-8675,Cream,Dairy,37-996-3243,Trilith,62,91,14,2.5,2024-09-21,2024-05-31,2025-09-20,668 Claremont Place,41,77,Discontinued,Near_Expiry,13,351,155.0,364,0.03571428571428571
06-611-5454,Peanut Oil,Oils & Fats,43-786-9229,Bluezoom,64,21,13,4.0,2025-01-30,2024-10-11,2025-09-15,16 Autumn Leaf Way,51,26,Backordered,Near_Expiry,8,220,256.0,228,0.03508771929824561
39-768-8205,Egg (Turkey),Dairy,07-987-4536,Gigabox,56,97,29,2.5,2024-02-28,2024-07-17,2025-09-19,32 Rigney Terrace,82,100,Backordered,Near_Expiry,12,557,140.0,569,0.0210896309314587
14-331-3739,Avocado Oil,Oils & Fats,87-159-6467,Voolith,24,89,27,10.0,2024-04-10,2024-10-15,2025-09-11,8 Thackeray Drive,99,1,Discontinued,Near_Expiry,4,515,240.0,519,0.007707129094412331
46-496-2930,Pomegranate,Fruits & Vegetables,29-295-9755,Eare,66,28,7,6.0,2024-04-27,2024-10-26,2025-09-18,156 Golf Course Alley,85,6,Backordered,Near_Expiry,11,498,396.0,509,0.021611001964636542
46-083-7058,Haddock,Seafood,26-730-0925,Devshare,61,91,40,9.0,2025-01-08,2024-08-27,2025-09-14,21530 Prentice Place,34,76,Active,Near_Expiry,7,242,549.0,249,0.028112449799196786
97-283-4840,Palm Oil,Oils & Fats,64-604-1679,Browsetype,58,23,66,1.8,2024-04-29,2024-05-12,2025-09-16,7232 Ridgeway Center,82,61,Backordered,Near_Expiry,9,496,104.4,505,0.01782178217821782
61-582-7399,Apricot,Fruits & Vegetables,15-062-6342,Topiczoom,73,83,74,5.0,2024-03-29,2025-02-05,2025-09-09,8 Hanover Center,87,10,Discontinued,Near_Expiry,2,527,365.0,529,0.003780718336483932
99-194-5600,Cauliflower,Fruits & Vegetables,70-064-6828,Tanoodle,57,25,98,2.5,2024-06-14,2024-02-25,2025-09-17,973 Spaight Place,78,37,Active,Near_Expiry,10,450,142.5,460,0.021739130434782608
25-010-9478,Eggplant,Fruits & Vegetables,24-576-3402,Topicblab,74,30,24,3.0,2024-08-09,2024-10-13,2025-09-13,357 Maple Park,82,12,Active,Near_Expiry,6,394,222.0,400,0.015
42-220-9305,White Sugar,Grains & Pulses,56-092-7992,Zooxo,91,98,6,2.0,2024-10-19,2024-12-11,2025-09-10,61932 Cascade Crossing,100,20,Backordered,Near_Expiry,3,323,182.0,326,0.009202453987730062
01-703-8441,Raw Sugar,Grains & Pulses,91-216-7668,Cogilith,100,10,89,1.5,2024-04-23,2025-01-01,2025-09-15,4029 Lotheville Pass,76,38,Backordered,Near_Expiry,8,502,150.0,510,0.01568627450980392
53-151-5726,Grapes,Fruits & Vegetables,93-180-4005,Flipopia,37,45,62,5.5,2024-12-08,2025-01-12,2025-09-09,84239 Meadow Vale Trail,34,23,Backordered,Near_Expiry,2,273,203.5,275,0.007272727272727273
43-693-2092,Butter,Dairy,19-469-9841,Kayveo,51,100,70,3.0,2024-04-30,2024-10-21,2025-09-14,76 Toban Plaza,40,21,Discontinued,Near_Expiry,7,495,153.0,502,0.013944223107569721
21-816-1004,Black Coffee,Beverages,68-482-4786,Realpoint,84,13,88,15.0,2025-01-26,2024-12-04,2025-09-09,564 Hazelcrest Crossing,25,34,Backordered,Near_Expiry,2,224,1260.0,226,0.008849557522123894
22-319-1377,White Sugar,Grains & Pulses,82-266-1796,Skyba,14,16,93,2.0,2024-07-23,2024-03-03,2025-09-10,083 Gulseth Pass,39,30,Active,Near_Expiry,3,411,28.0,414,0.007246376811594203
07-219-8017,Palm Oil,Oils & Fats,95-148-9287,Skibox,40,2,58,1.8,2024-10-31,2024-08-13,2025-09-14,357 High Crossing Parkway,71,10,Active,Near_Expiry,7,311,72.0,318,0.0220125786163522
82-538-4809,Cabbage,Fruits & Vegetables,74-357-2990,Twitternation,83,61,4,1.0,2024-09-16,2024-11-05,2025-09-10,700 Northland Crossing,35,7,Backordered,Near_Expiry,3,356,83.0,359,0.008356545961002786
11-891-8213,Peanut Oil,Oils & Fats,25-741-5987,Tagopia,38,62,47,4.0,2024-12-02,2024-12-12,2025-09-12,13 Westport Hill,41,34,Discontinued,Near_Expiry,5,279,152.0,284,0.017605633802816902
20-448-2972,Asparagus,Fruits & Vegetables,26-920-6626,Buzzbean,80,6,92,5.0,2025-01-14,2025-01-20,2025-09-18,49770 Hoffman Court,26,71,Discontinued,Near_Expiry,11,236,400.0,247,0.044534412955465584
27-495-1912,Potato,Fruits & Vegetables,34-667-8907,Thoughtbridge,26,63,88,1.2,2024-05-09,2024-02-29,2025-09-12,12710 Gulseth Circle,84,70,Active,Near_Expiry,5,486,31.2,491,0.010183299389002037
34-861-4446,Ricotta Cheese,Dairy,40-696-4237,Photobug,66,40,8,6.0,2024-11-27,2025-01-18,2025-09-20,113 Donald Court,43,49,Active,Near_Expiry,13,284,396.0,297,0.04377104377104377
08-114-3922,Anchovies,Seafood,19-418-7213,Camido,60,64,36,10.0,2024-09-02,2024-02-25,2025-09-15,709 Vidon Avenue,34,48,Discontinued,Near_Expiry,8,370,600.0,378,0.021164021164021163
47-578-4161,Anchovies,Seafood,96-001-5429,Jaxspan,88,56,81,10.0,2024-05-10,2024-03-10,2025-09-08,5 Forest Run Way,98,86,Discontinued,Near_Expiry,1,485,880.0,486,0.00205761316872428
35-529-2933,Broccoli,Fruits & Vegetables,57-591-6452,Jabbersphere,85,54,18,4.0,2024-07-28,2024-10-23,2025-09-09,2 School Drive,85,44,Discontinued,Near_Expiry,2,406,340.0,408,0.004901960784313725
94-658-4945,Sweet Potato,Fruits & Vegetables,09-153-0763,Skibox,65,10,81,2.0,2024-08-27,2025-02-12,2025-09-17,15 Veith Circle,71,61,Backordered,Near_Expiry,10,376,130.0,386,0.025906735751295335
00-366-9496,Grapes,Fruits & Vegetables,40-515-1141,Kimia,30,66,28,5.5,2024-08-09,2025-02-08,2025-09-15,898 Rowland Trail,63,98,Active,Near_Expiry,8,394,165.0,402,0.01990049751243781
91-426-3204,Haddock,Seafood,86-184-4829,Geba,67,71,4,9.0,2024-12-19,2024-04-14,2025-09-14,269 Dakota Trail,76,34,Backordered,Near_Expiry,7,262,603.0,269,0.026022304832713755
41-240-8856,Haddock,Seafood,28-162-7486,Snaptags,79,53,12,9.0,2024-08-18,2024-05-29,2025-09-16,8 Autumn Leaf Drive,45,95,Discontinued,Near_Expiry,9,385,711.0,394,0.02284263959390863
06-706-6490,Green Tea,Beverages,85-670-6379,Tanoodle,15,66,85,8.0,2024-10-18,2024-07-03,2025-09-17,443 Browning Terrace,60,40,Backordered,Near_Expiry,10,324,120.0,334,0.029940119760479042
76-090-4411,Ricotta Cheese,Dairy,82-552-6786,Shufflester,49,94,18,6.0,2024-12-12,2024-08-10,2025-09-20,15 Loomis Avenue,38,11,Active,Near_Expiry,13,269,294.0,282,0.04609929078014184
56-303-5256,Wild Rice,Grains & Pulses,29-821-5359,Babbleopia,58,24,25,10.0,2024-08-24,2024-11-17,2025-09-17,3 Hermina Circle,75,26,Active,Near_Expiry,10,379,580.0,389,0.02570694087403599
29-344-3658,Lime,Fruits & Vegetables,33-546-5056,Yata,75,56,57,1.9,2024-10-27,2024-10-25,2025-09-12,7 Talmadge Street,63,64,Discontinued,Near_Expiry,5,315,142.5,320,0.015625
89-673-1543,Digestive Biscuit,Bakery,43-679-7350,Lajo,72,78,1,4.0,2024-11-10,2024-03-28,2025-09-08,297 Petterle Way,85,30,Discontinued,Near_Expiry,1,301,288.0,302,0.0033112582781456954
66-378-7532,Blueberries,Fruits & Vegetables,15-365-5585,Flipbug,87,51,67,10.0,2025-01-07,2024-06-05,2025-09-17,88678 Bayside Park,55,100,Backordered,Near_Expiry,10,243,870.0,253,0.039525691699604744
19-672-8982,Butter,Dairy,50-214-3802,Meembee,21,87,67,3.1,2025-01-03,2025-01-23,2025-09-11,285 East Plaza,64,69,Discontinued,Near_Expiry,4,247,65.10000000000001,251,0.01593625498007968
13-900-9016,Bell Pepper,Fruits & Vegetables,63-969-9608,Meetz,89,96,94,4.5,2024-06-10,2025-01-06,2025-09-17,521 Burning Wood Trail,38,96,Discontinued,Near_Expiry,10,454,400.5,464,0.021551724137931036
80-039-1261,Strawberries,Fruits & Vegetables,37-994-7932,Skimia,26,97,12,6.0,2024-09-25,2024-11-28,2025-09-08,1 Havey Park,94,58,Discontinued,Near_Expiry,1,347,156.0,348,0.0028735632183908046
22-895-6595,Rice Flour,Grains & Pulses,18-445-5057,Topicblab,31,32,69,2.0,2024-02-29,2024-06-04,2025-09-18,34642 Carpenter Place,38,23,Active,Near_Expiry,11,556,62.0,567,0.019400352733686066
03-061-1344,Trout,Seafood,85-211-5357,Izio,98,65,76,12.0,2024-09-27,2024-07-19,2025-09-08,96420 Briar Crest Lane,62,47,Active,Near_Expiry,1,345,1176.0,346,0.002890173410404624
06-797-4963,Pomegranate,Fruits & Vegetables,41-821-0197,Innojam,52,8,37,6.0,2024-08-31,2024-08-15,2025-09-13,1008 Welch Street,38,81,Active,Near_Expiry,6,372,312.0,378,0.015873015873015872
96-209-1739,Evaporated Milk,Dairy,82-930-7733,Miboo,70,81,75,2.0,2024-09-08,2024-02-27,2025-09-16,779 Ridgeway Street,24,54,Backordered,Near_Expiry,9,364,140.0,373,0.024128686327077747
39-449-0772,Feta Cheese,Dairy,84-504-7617,Youfeed,94,13,15,7.0,2024-02-27,2024-04-02,2025-09-20,195 Portage Junction,20,24,Backordered,Near_Expiry,13,558,658.0,571,0.02276707530647986
71-594-6552,Long Grain Rice,Grains & Pulses,63-492-7603,Brightbean,12,59,62,1.5,2024-12-08,2025-02-19,2025-09-12,3 Westerfield Crossing,95,99,Active,Near_Expiry,5,273,18.0,278,0.017985611510791366
60-644-6596,Trout,Seafood,32-745-8366,Rhynoodle,89,67,89,12.0,2025-02-14,2025-01-05,2025-09-19,22 Hudson Pass,96,42,Discontinued,Near_Expiry,12,205,1068.0,217,0.055299539170506916
80-334-0215,Grapes,Fruits & Vegetables,19-156-3869,Camimbo,88,27,92,5.5,2024-11-27,2024-04-30,2025-09-18,611 Waubesa Circle,57,37,Discontinued,Near_Expiry,11,284,484.0,295,0.03728813559322034
68-977-6854,Apricot,Fruits & Vegetables,73-830-9633,Blognation,90,30,42,5.0,2024-08-19,2024-07-29,2025-09-18,2633 Shasta Alley,76,69,Backordered,Near_Expiry,11,384,450.0,395,0.027848101265822784
74-711-7160,Sushi Rice,Grains & Pulses,40-662-8853,Meembee,84,69,77,4.5,2025-01-22,2024-12-28,2025-09-11,44296 Kropf Avenue,39,69,Backordered,Near_Expiry,4,228,378.0,232,0.017241379310344827
10-218-2680,Egg (Turkey),Dairy,72-024-1595,Quinu,39,93,57,2.5,2024-06-04,2024-05-28,2025-09-13,6810 Aberg Junction,26,44,Backordered,Near_Expiry,6,460,97.5,466,0.012875536480686695
65-854-9364,Black Rice,Grains & Pulses,64-800-4141,BlogXS,30,34,96,6.3,2024-11-04,2024-12-19,2025-09-19,752 Mccormick Way,61,13,Backordered,Near_Expiry,12,307,189.0,319,0.03761755485893417
07-834-3320,Egg (Quail),Dairy,47-831-9154,Trunyx,94,60,78,0.8,2024-12-08,2024-03-07,2025-09-08,79 Monterey Avenue,100,42,Active,Near_Expiry,1,273,75.2,274,0.0036496350364963502
69-287-9113,Zucchini,Fruits & Vegetables,20-952-0731,Jaxspan,59,91,24,2.5,2024-10-27,2024-06-29,2025-09-16,11 Golden Leaf Alley,54,87,Active,Near_Expiry,9,315,147.5,324,0.027777777777777776
51-069-0489,Bread Flour,Grains & Pulses,19-978-0708,Oloo,96,83,50,1.5,2024-10-04,2024-03-30,2025-09-18,3 Anthes Place,81,89,Discontinued,Near_Expiry,11,338,144.0,349,0.03151862464183381
80-072-8774,Tuna,Seafood,61-222-8413,Viva,89,95,41,18.0,2024-09-24,2024-07-06,2025-09-17,239 Anderson Court,76,96,Discontinued,Near_Expiry,10,348,1602.0,358,0.027932960893854747
18-199-5799,Cheddar Cheese,Dairy,76-870-2139,Jayo,40,81,40,9.0,2024-10-09,2024-04-28,2025-09-15,87784 Blaine Way,40,48,Backordered,Near_Expiry,8,333,360.0,341,0.02346041055718475
37-610-1999,Halibut,Seafood,19-985-9694,Wikizz,14,67,65,20.0,2024-03-14,2024-10-19,2025-09-19,3 John Wall Point,71,94,Discontinued,Near_Expiry,12,542,280.0,554,0.021660649819494584
78-614-4402,Green Beans,Fruits & Vegetables,51-014-4287,Gigazoom,81,99,28,2.0,2024-09-30,2025-02-14,2025-09-20,37 Browning Trail,20,85,Discontinued,Near_Expiry,13,342,162.0,355,0.036619718309859155
12-439-8428,Eggplant,Fruits & Vegetables,43-542-6868,Ainyx,17,3,33,3.0,2024-03-21,2024-09-14,2025-09-20,6 Rusk Pass,49,17,Backordered,Near_Expiry,13,535,51.0,548,0.023722627737226276
70-005-5970,Apple,Fruits & Vegetables,18-490-4140,Skaboo,84,46,80,3.5,2024-05-18,2024-10-02,2025-09-19,82955 Dayton Street,66,84,Discontinued,Near_Expiry,12,477,294.0,489,0.024539877300613498
79-884-8810,Cucumber,Fruits & Vegetables,14-108-0409,Dabtype,12,93,29,1.75,2025-02-20,2024-12-06,2025-09-09,546 Declaration Place,45,12,Backordered,Near_Expiry,2,199,21.0,201,0.009950248756218905
71-999-2404,Mango,Fruits & Vegetables,01-285-0018,Meezzy,58,58,28,4.7,2024-03-18,2024-08-05,2025-09-14,18 Warrior Circle,85,63,Active,Near_Expiry,7,538,272.6,545,0.012844036697247707
83-966-3280,Mackerel,Seafood,50-305-3936,Twitterworks,30,29,70,7.5,2024-06-22,2024-10-13,2025-09-18,0743 4th Place,80,43,Backordered,Near_Expiry,11,442,225.0,453,0.024282560706401765
72-810-9753,Sesame Oil,Oils & Fats,17-359-2527,Yotz,14,84,15,6.5,2025-01-28,2025-02-07,2025-09-13,545 Farwell Lane,51,73,Active,Near_Expiry,6,222,91.0,228,0.02631578947368421
26-456-1992,Tilapia,Seafood,60-159-3514,Geba,56,59,87,7.0,2025-01-26,2024-12-23,2025-09-11,1792 Crownhardt Street,65,45,Active,Near_Expiry,4,224,392.0,228,0.017543859649122806
30-832-5429,Multigrain Bread,Bakery,41-800-2842,Topicshots,46,43,46,3.5,2025-01-10,2024-10-05,2025-09-19,894 Kingsford Road,68,59,Backordered,Near_Expiry,12,240,161.0,252,0.047619047619047616
72-989-2512,Mushrooms,Fruits & Vegetables,03-117-6217,Yakijo,24,21,4,6.0,2024-04-05,2024-06-27,2025-09-08,61 Waubesa Court,85,17,Backordered,Near_Expiry,1,520,144.0,521,0.0019193857965451055
82-243-3180,Palm Oil,Oils & Fats,18-631-1458,Zooxo,43,63,80,1.8,2024-06-23,2024-07-31,2025-09-14,97 Sunnyside Court,33,96,Discontinued,Near_Expiry,7,441,77.4,448,0.015625
56-213-0577,Papaya,Fruits & Vegetables,72-306-8602,Kwinu,24,25,52,4.5,2024-05-25,2024-05-23,2025-09-18,851 Hollow Ridge Center,24,77,Backordered,Near_Expiry,11,470,108.0,481,0.02286902286902287
87-762-1317,Mozzarella Cheese,Dairy,58-474-3510,Dazzlesphere,45,63,75,7.0,2025-01-28,2024-11-20,2025-09-18,9305 Warrior Way,83,5,Discontinued,Near_Expiry,11,222,315.0,233,0.04721030042918455
42-495-7698,Sushi Rice,Grains & Pulses,93-625-4768,Latz,10,11,29,4.3,2025-02-13,2024-10-08,2025-09-16,91 Gateway Pass,29,72,Backordered,Near_Expiry,9,206,43.0,215,0.04186046511627907
26-535-4727,Tilapia,Seafood,17-939-1338,Jamia,93,25,23,7.0,2024-06-21,2024-08-17,2025-09-12,4 Darwin Circle,72,83,Backordered,Near_Expiry,5,443,651.0,448,0.011160714285714286
39-810-2042,Rice Flour,Grains & Pulses,65-620-9866,Quatz,24,2,49,2.0,2024-06-02,2025-01-25,2025-09-20,47817 Oneill Park,98,82,Active,Near_Expiry,13,462,48.0,475,0.02736842105263158
40-683-0283,White Sugar,Grains & Pulses,27-060-9944,Topicshots,27,64,78,2.0,2024-08-17,2024-05-04,2025-09-10,322 Birchwood Center,57,4,Active,Near_Expiry,3,386,54.0,389,0.007712082262210797
71-085-4290,Cucumber,Fruits & Vegetables,26-593-3478,Eire,31,98,72,1.8,2024-08-26,2024-10-07,2025-09-09,2 Basil Street,91,29,Active,Near_Expiry,2,377,55.800000000000004,379,0.005277044854881266
06-336-5482,Sardines,Seafood,99-784-4391,Voolia,89,34,15,6.0,2024-12-31,2024-03-08,2025-09-19,7 Mockingbird Hill,60,2,Discontinued,Near_Expiry,12,250,534.0,262,0.04580152671755725
47-548-6500,Onion,Fruits & Vegetables,27-061-4764,Devpulse,20,93,37,2.0,2024-10-20,2024-03-07,2025-09-15,06 Shopko Pass,23,2,Discontinued,Near_Expiry,8,322,40.0,330,0.024242424242424242
43-910-2342,Plum,Fruits & Vegetables,06-569-4690,Feedspan,26,69,90,4.0,2024-12-12,2024-06-08,2025-09-13,46758 Hallows Center,47,35,Active,Near_Expiry,6,269,104.0,275,0.02181818181818182
14-681-7035,White Tea,Beverages,01-308-0960,Voolith,36,90,57,25.0,2024-12-11,2024-08-07,2025-09-14,95261 Morningstar Way,35,68,Backordered,Near_Expiry,7,270,900.0,277,0.02527075812274368
38-296-6634,Peas,Fruits & Vegetables,41-083-3955,Skipfire,49,46,8,3.0,2024-10-22,2024-03-31,2025-09-14,160 Kings Street,82,21,Discontinued,Near_Expiry,7,320,147.0,327,0.021406727828746176
32-933-0329,Blueberries,Fruits & Vegetables,86-760-5412,Linklinks,23,38,54,10.0,2025-01-17,2024-07-14,2025-09-20,57150 Del Sol Alley,40,15,Active,Near_Expiry,13,233,230.0,246,0.052845528455284556
74-430-8245,Peach,Fruits & Vegetables,51-213-5660,Ainyx,73,90,77,4.0,2024-02-26,2024-08-15,2025-09-14,7 Roxbury Circle,75,19,Backordered,Near_Expiry,7,559,292.0,566,0.012367491166077738
19-047-4239,Peach,Fruits & Vegetables,11-146-9880,Quire,47,72,73,4.0,2024-05-21,2024-03-30,2025-09-08,7 West Street,93,27,Backordered,Near_Expiry,1,474,188.0,475,0.002105263157894737
